transaction_at,item_name,item_sku,quantity,unit_price,cost_price,total_amount,transaction_type
2026-06-04,Flour 5kg,V12-FIL-003,5,53.18,36.47,265.90,sale
2026-06-04,Mayo 750ml,V12-FIL-005,6,6.41,4.14,38.46,sale
2026-06-04,Ketchup 1kg,V12-FIL-006,11,11.33,7.49,124.63,sale
2026-06-04,Olive Oil 1L,V12-FIL-007,9,36.61,26.78,329.49,sale
2026-06-04,Cheddar 1kg,V12-FIL-012,3,14.93,10.87,44.79,sale
2026-06-04,Fish 800g,V12-FIL-017,6,58.66,42.10,351.96,sale
2026-06-04,Cucumber 1kg,V12-FIL-018,4,19.82,13.01,79.28,sale
2026-06-04,Onion 5kg,V12-FIL-021,10,23.96,17.56,239.60,sale
2026-06-04,Orange 1kg,V12-FIL-024,4,60.31,44.16,241.24,sale
2026-06-04,Cola 1.5L,V12-FIL-025,3,16.04,11.00,48.12,sale
2026-06-04,Juice 1L,V12-FIL-027,4,51.84,33.33,207.36,sale
2026-06-04,Biscuits 400g,V12-FIL-029,3,60.22,39.68,180.66,sale
2026-06-04,Candy 500g,V12-FIL-031,6,5.12,3.24,30.72,sale
2026-06-04,Detergent 3kg,V12-FIL-032,3,61.60,44.25,184.80,sale
2026-06-04,Shampoo 400ml,V12-FIL-034,3,58.35,39.03,175.05,sale
2026-06-04,Wipes 80pk,V12-FIL-037,6,30.46,24.64,182.76,sale
2026-06-04,Diapers M40,V12-FIL-038,5,25.63,20.77,128.15,sale
2026-06-04,Salt 1kg,V12-FIL-040,10,28.05,18.01,280.50,sale
2026-06-04,Spices 100g,V12-FIL-041,5,17.65,11.92,88.25,sale
2026-06-04,Cereal 500g,V12-FIL-044,6,54.26,40.16,325.56,sale
2026-06-04,Oats 1kg,V12-FIL-045,4,23.83,19.25,95.32,sale
2026-06-04,Dried Fruit 400g,V12-FIL-047,6,7.61,5.55,45.66,sale
2026-06-04,Canned Beans 400g,V12-FIL-048,7,28.98,22.66,202.86,sale
2026-06-04,Tuna 180g,V12-FIL-049,11,58.71,43.15,645.81,sale
2026-06-04,Instant Noodles 5pk,V12-FIL-050,6,28.16,24.32,168.96,sale
2026-06-04,Pizza Frozen,V12-FIL-053,5,34.67,24.07,173.35,sale
2026-06-04,Lettuce,V12-FIL-055,5,29.72,21.09,148.60,sale
2026-06-04,Zucchini,V12-FIL-056,11,35.42,23.42,389.62,sale
2026-06-04,Eggplant,V12-FIL-057,8,35.67,29.77,285.36,sale
2026-06-04,Mango 1kg,V12-FIL-058,8,32.41,20.67,259.28,sale
2026-06-04,Grapes 500g,V12-FIL-059,4,39.11,27.44,156.44,sale
2026-06-04,Dates 1kg,V12-FIL-060,3,22.53,15.13,67.59,sale
2026-06-04,Pomegranate,V12-FIL-061,4,11.80,7.55,47.20,sale
2026-06-04,Pistachio 250g,V12-FIL-065,5,23.26,18.75,116.30,sale
2026-06-04,Hazelnut 250g,V12-FIL-066,6,38.15,26.06,228.90,sale
2026-06-04,Vinegar 1L,V12-FIL-068,5,32.94,21.52,164.70,sale
2026-06-04,Stock Cubes 12pk,V12-FIL-070,11,19.59,15.20,215.49,sale
2026-06-04,Garlic 1kg,V12-FIL-071,3,5.66,4.57,16.98,sale
2026-06-04,Turmeric 200g,V12-FIL-073,5,15.83,10.83,79.15,sale
2026-06-04,Limes 500g,V12-FIL-076,5,42.04,27.03,210.20,sale
2026-06-04,Mint,V12-FIL-077,7,26.72,18.48,187.04,sale
2026-06-04,GT V12-GROWTH-001,V12-GROWTH-001,3,13.00,6.00,39.00,sale
2026-06-04,GT V12-GROWTH-002,V12-GROWTH-002,5,26.00,12.00,130.00,sale
2026-06-04,GT V12-HEALTHY-001,V12-HEALTHY-001,3,12.00,6.00,36.00,sale
2026-06-04,GT V12-HEALTHY-002,V12-HEALTHY-002,1,9.00,4.00,9.00,sale
2026-06-04,GT V12-HEALTHY-003,V12-HEALTHY-003,1,11.00,5.00,11.00,sale
2026-06-04,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-06-04,GT V12-MARGIN-002,V12-MARGIN-002,5,14.00,20.00,70.00,sale
2026-06-04,GT V12-OVERSTOCK-001,V12-OVERSTOCK-001,2,30.00,15.00,60.00,sale
2026-06-04,GT V12-OVERSTOCK-002,V12-OVERSTOCK-002,1,80.00,40.00,80.00,sale
2026-06-04,GT V12-OWNER-002,V12-OWNER-002,2,17.00,8.00,34.00,sale
2026-06-04,GT V12-PO-001,V12-PO-001,4,9.00,4.00,36.00,sale
2026-06-04,GT V12-PO-002,V12-PO-002,2,10.00,5.00,20.00,sale
2026-06-04,GT V12-SEASONAL-002,V12-SEASONAL-002,1,7.00,3.00,7.00,sale
2026-06-04,GT V12-SLOW-001,V12-SLOW-001,3,12.00,6.00,36.00,sale
2026-06-04,GT V12-SLOW-002,V12-SLOW-002,2,8.00,4.00,16.00,sale
2026-06-04,GT V12-STOCKOUT-001,V12-STOCKOUT-001,8,16.00,8.00,128.00,sale
2026-06-04,GT V12-STOCKOUT-002,V12-STOCKOUT-002,5,7.00,3.00,35.00,sale
2026-06-05,GT V12-FAST-001,V12-FAST-001,5,11.00,5.00,55.00,sale
2026-06-05,GT V12-FAST-002,V12-FAST-002,6,14.00,7.00,84.00,sale
2026-06-05,GT V12-FAST-003,V12-FAST-003,7,18.00,9.00,126.00,sale
2026-06-05,GT V12-FAST-004,V12-FAST-004,3,5.00,2.00,15.00,sale
2026-06-05,Rice 5kg,V12-FIL-000,2,29.31,21.81,58.62,sale
2026-06-05,Cooking Oil 3L,V12-FIL-001,8,10.37,8.32,82.96,sale
2026-06-05,Sugar 2kg,V12-FIL-002,6,40.98,26.95,245.88,sale
2026-06-05,Flour 5kg,V12-FIL-003,5,53.18,36.47,265.90,sale
2026-06-05,Pasta 500g,V12-FIL-004,3,55.23,43.12,165.69,sale
2026-06-05,Mayo 750ml,V12-FIL-005,5,6.41,4.14,32.05,sale
2026-06-05,Ketchup 1kg,V12-FIL-006,11,11.33,7.49,124.63,sale
2026-06-05,Olive Oil 1L,V12-FIL-007,9,36.61,26.78,329.49,sale
2026-06-05,Tea 400g,V12-FIL-008,1,42.51,26.88,42.51,sale
2026-06-05,Coffee 250g,V12-FIL-009,4,14.69,12.27,58.76,sale
2026-06-05,Cheddar 1kg,V12-FIL-012,3,14.93,10.87,44.79,sale
2026-06-05,Butter 500g,V12-FIL-013,3,53.87,34.85,161.61,sale
2026-06-05,Fish 800g,V12-FIL-017,6,58.66,42.10,351.96,sale
2026-06-05,Cucumber 1kg,V12-FIL-018,4,19.82,13.01,79.28,sale
2026-06-05,Potato 5kg,V12-FIL-020,1,16.50,13.20,16.50,sale
2026-06-05,Onion 5kg,V12-FIL-021,10,23.96,17.56,239.60,sale
2026-06-05,Orange 1kg,V12-FIL-024,4,60.31,44.16,241.24,sale
2026-06-05,Cola 1.5L,V12-FIL-025,3,16.04,11.00,48.12,sale
2026-06-05,Water 6pk,V12-FIL-026,3,31.55,24.27,94.65,sale
2026-06-05,Juice 1L,V12-FIL-027,4,51.84,33.33,207.36,sale
2026-06-05,Biscuits 400g,V12-FIL-029,3,60.22,39.68,180.66,sale
2026-06-05,Candy 500g,V12-FIL-031,6,5.12,3.24,30.72,sale
2026-06-05,Detergent 3kg,V12-FIL-032,3,61.60,44.25,184.80,sale
2026-06-05,Shampoo 400ml,V12-FIL-034,3,58.35,39.03,175.05,sale
2026-06-05,Wipes 80pk,V12-FIL-037,6,30.46,24.64,182.76,sale
2026-06-05,Diapers M40,V12-FIL-038,5,25.63,20.77,128.15,sale
2026-06-05,Formula 900g,V12-FIL-039,3,14.69,11.00,44.07,sale
2026-06-05,Salt 1kg,V12-FIL-040,10,28.05,18.01,280.50,sale
2026-06-05,Spices 100g,V12-FIL-041,5,17.65,11.92,88.25,sale
2026-06-05,Cereal 500g,V12-FIL-044,6,54.26,40.16,325.56,sale
2026-06-05,Oats 1kg,V12-FIL-045,4,23.83,19.25,95.32,sale
2026-06-05,Dried Fruit 400g,V12-FIL-047,6,7.61,5.55,45.66,sale
2026-06-05,Canned Beans 400g,V12-FIL-048,7,28.98,22.66,202.86,sale
2026-06-05,Tuna 180g,V12-FIL-049,11,58.71,43.15,645.81,sale
2026-06-05,Instant Noodles 5pk,V12-FIL-050,6,28.16,24.32,168.96,sale
2026-06-05,Frozen Veg 1kg,V12-FIL-051,3,38.85,30.98,116.55,sale
2026-06-05,Pizza Frozen,V12-FIL-053,5,34.67,24.07,173.35,sale
2026-06-05,Lettuce,V12-FIL-055,5,29.72,21.09,148.60,sale
2026-06-05,Zucchini,V12-FIL-056,11,35.42,23.42,389.62,sale
2026-06-05,Eggplant,V12-FIL-057,8,35.67,29.77,285.36,sale
2026-06-05,Mango 1kg,V12-FIL-058,8,32.41,20.67,259.28,sale
2026-06-05,Grapes 500g,V12-FIL-059,4,39.11,27.44,156.44,sale
2026-06-05,Dates 1kg,V12-FIL-060,3,22.53,15.13,67.59,sale
2026-06-05,Pomegranate,V12-FIL-061,4,11.80,7.55,47.20,sale
2026-06-05,Pistachio 250g,V12-FIL-065,5,23.26,18.75,116.30,sale
2026-06-05,Hazelnut 250g,V12-FIL-066,6,38.15,26.06,228.90,sale
2026-06-05,Vinegar 1L,V12-FIL-068,5,32.94,21.52,164.70,sale
2026-06-05,Soy Sauce 500ml,V12-FIL-069,3,68.59,44.20,205.77,sale
2026-06-05,Stock Cubes 12pk,V12-FIL-070,11,19.59,15.20,215.49,sale
2026-06-05,Garlic 1kg,V12-FIL-071,3,5.66,4.57,16.98,sale
2026-06-05,Turmeric 200g,V12-FIL-073,5,15.83,10.83,79.15,sale
2026-06-05,Limes 500g,V12-FIL-076,5,42.04,27.03,210.20,sale
2026-06-05,Mint,V12-FIL-077,7,26.72,18.48,187.04,sale
2026-06-05,Parsley,V12-FIL-078,2,28.45,23.99,56.90,sale
2026-06-05,GT V12-GROWTH-001,V12-GROWTH-001,3,13.00,6.00,39.00,sale
2026-06-05,GT V12-GROWTH-002,V12-GROWTH-002,5,26.00,12.00,130.00,sale
2026-06-05,GT V12-HEALTHY-001,V12-HEALTHY-001,3,12.00,6.00,36.00,sale
2026-06-05,GT V12-HEALTHY-002,V12-HEALTHY-002,1,9.00,4.00,9.00,sale
2026-06-05,GT V12-HEALTHY-003,V12-HEALTHY-003,1,11.00,5.00,11.00,sale
2026-06-05,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-06-05,GT V12-MARGIN-002,V12-MARGIN-002,5,14.00,20.00,70.00,sale
2026-06-05,GT V12-OVERSTOCK-001,V12-OVERSTOCK-001,2,30.00,15.00,60.00,sale
2026-06-05,GT V12-OVERSTOCK-002,V12-OVERSTOCK-002,1,80.00,40.00,80.00,sale
2026-06-05,GT V12-OWNER-002,V12-OWNER-002,2,17.00,8.00,34.00,sale
2026-06-05,GT V12-PO-001,V12-PO-001,4,9.00,4.00,36.00,sale
2026-06-05,GT V12-PO-002,V12-PO-002,2,10.00,5.00,20.00,sale
2026-06-05,GT V12-SEASONAL-002,V12-SEASONAL-002,1,7.00,3.00,7.00,sale
2026-06-05,GT V12-SLOW-001,V12-SLOW-001,3,12.00,6.00,36.00,sale
2026-06-05,GT V12-SLOW-002,V12-SLOW-002,2,8.00,4.00,16.00,sale
2026-06-05,GT V12-STOCKOUT-001,V12-STOCKOUT-001,8,16.00,8.00,128.00,sale
2026-06-05,GT V12-STOCKOUT-002,V12-STOCKOUT-002,5,7.00,3.00,35.00,sale
2026-06-06,GT V12-FAST-001,V12-FAST-001,4,11.00,5.00,44.00,sale
2026-06-06,GT V12-FAST-002,V12-FAST-002,6,14.00,7.00,84.00,sale
2026-06-06,GT V12-FAST-003,V12-FAST-003,7,18.00,9.00,126.00,sale
2026-06-06,GT V12-FAST-004,V12-FAST-004,3,5.00,2.00,15.00,sale
2026-06-06,Rice 5kg,V12-FIL-000,2,29.31,21.81,58.62,sale
2026-06-06,Cooking Oil 3L,V12-FIL-001,8,10.37,8.32,82.96,sale
2026-06-06,Sugar 2kg,V12-FIL-002,5,40.98,26.95,204.90,sale
2026-06-06,Flour 5kg,V12-FIL-003,5,53.18,36.47,265.90,sale
2026-06-06,Pasta 500g,V12-FIL-004,3,55.23,43.12,165.69,sale
2026-06-06,Mayo 750ml,V12-FIL-005,5,6.41,4.14,32.05,sale
2026-06-06,Ketchup 1kg,V12-FIL-006,11,11.33,7.49,124.63,sale
2026-06-06,Olive Oil 1L,V12-FIL-007,9,36.61,26.78,329.49,sale
2026-06-06,Tea 400g,V12-FIL-008,1,42.51,26.88,42.51,sale
2026-06-06,Coffee 250g,V12-FIL-009,4,14.69,12.27,58.76,sale
2026-06-06,Cheddar 1kg,V12-FIL-012,3,14.93,10.87,44.79,sale
2026-06-06,Butter 500g,V12-FIL-013,3,53.87,34.85,161.61,sale
2026-06-06,Fish 800g,V12-FIL-017,6,58.66,42.10,351.96,sale
2026-06-06,Cucumber 1kg,V12-FIL-018,4,19.82,13.01,79.28,sale
2026-06-06,Potato 5kg,V12-FIL-020,1,16.50,13.20,16.50,sale
2026-06-06,Onion 5kg,V12-FIL-021,10,23.96,17.56,239.60,sale
2026-06-06,Orange 1kg,V12-FIL-024,4,60.31,44.16,241.24,sale
2026-06-06,Cola 1.5L,V12-FIL-025,3,16.04,11.00,48.12,sale
2026-06-06,Water 6pk,V12-FIL-026,3,31.55,24.27,94.65,sale
2026-06-06,Juice 1L,V12-FIL-027,4,51.84,33.33,207.36,sale
2026-06-06,Biscuits 400g,V12-FIL-029,3,60.22,39.68,180.66,sale
2026-06-06,Candy 500g,V12-FIL-031,6,5.12,3.24,30.72,sale
2026-06-06,Detergent 3kg,V12-FIL-032,3,61.60,44.25,184.80,sale
2026-06-06,Shampoo 400ml,V12-FIL-034,3,58.35,39.03,175.05,sale
2026-06-06,Wipes 80pk,V12-FIL-037,6,30.46,24.64,182.76,sale
2026-06-06,Diapers M40,V12-FIL-038,5,25.63,20.77,128.15,sale
2026-06-06,Formula 900g,V12-FIL-039,3,14.69,11.00,44.07,sale
2026-06-06,Salt 1kg,V12-FIL-040,10,28.05,18.01,280.50,sale
2026-06-06,Spices 100g,V12-FIL-041,5,17.65,11.92,88.25,sale
2026-06-06,Cereal 500g,V12-FIL-044,6,54.26,40.16,325.56,sale
2026-06-06,Oats 1kg,V12-FIL-045,3,23.83,19.25,71.49,sale
2026-06-06,Dried Fruit 400g,V12-FIL-047,6,7.61,5.55,45.66,sale
2026-06-06,Canned Beans 400g,V12-FIL-048,7,28.98,22.66,202.86,sale
2026-06-06,Tuna 180g,V12-FIL-049,11,58.71,43.15,645.81,sale
2026-06-06,Instant Noodles 5pk,V12-FIL-050,6,28.16,24.32,168.96,sale
2026-06-06,Frozen Veg 1kg,V12-FIL-051,3,38.85,30.98,116.55,sale
2026-06-06,Pizza Frozen,V12-FIL-053,5,34.67,24.07,173.35,sale
2026-06-06,Lettuce,V12-FIL-055,5,29.72,21.09,148.60,sale
2026-06-06,Zucchini,V12-FIL-056,11,35.42,23.42,389.62,sale
2026-06-06,Eggplant,V12-FIL-057,8,35.67,29.77,285.36,sale
2026-06-06,Mango 1kg,V12-FIL-058,8,32.41,20.67,259.28,sale
2026-06-06,Grapes 500g,V12-FIL-059,4,39.11,27.44,156.44,sale
2026-06-06,Dates 1kg,V12-FIL-060,3,22.53,15.13,67.59,sale
2026-06-06,Pomegranate,V12-FIL-061,4,11.80,7.55,47.20,sale
2026-06-06,Pistachio 250g,V12-FIL-065,5,23.26,18.75,116.30,sale
2026-06-06,Hazelnut 250g,V12-FIL-066,6,38.15,26.06,228.90,sale
2026-06-06,Vinegar 1L,V12-FIL-068,5,32.94,21.52,164.70,sale
2026-06-06,Soy Sauce 500ml,V12-FIL-069,3,68.59,44.20,205.77,sale
2026-06-06,Stock Cubes 12pk,V12-FIL-070,11,19.59,15.20,215.49,sale
2026-06-06,Garlic 1kg,V12-FIL-071,3,5.66,4.57,16.98,sale
2026-06-06,Turmeric 200g,V12-FIL-073,5,15.83,10.83,79.15,sale
2026-06-06,Limes 500g,V12-FIL-076,4,42.04,27.03,168.16,sale
2026-06-06,Mint,V12-FIL-077,7,26.72,18.48,187.04,sale
2026-06-06,Parsley,V12-FIL-078,2,28.45,23.99,56.90,sale
2026-06-06,GT V12-GROWTH-001,V12-GROWTH-001,3,13.00,6.00,39.00,sale
2026-06-06,GT V12-GROWTH-002,V12-GROWTH-002,4,26.00,12.00,104.00,sale
2026-06-06,GT V12-HEALTHY-001,V12-HEALTHY-001,3,12.00,6.00,36.00,sale
2026-06-06,GT V12-HEALTHY-002,V12-HEALTHY-002,1,9.00,4.00,9.00,sale
2026-06-06,GT V12-HEALTHY-003,V12-HEALTHY-003,1,11.00,5.00,11.00,sale
2026-06-06,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-06-06,GT V12-MARGIN-002,V12-MARGIN-002,4,14.00,20.00,56.00,sale
2026-06-06,GT V12-OVERSTOCK-001,V12-OVERSTOCK-001,2,30.00,15.00,60.00,sale
2026-06-06,GT V12-OVERSTOCK-002,V12-OVERSTOCK-002,1,80.00,40.00,80.00,sale
2026-06-06,GT V12-OWNER-002,V12-OWNER-002,1,17.00,8.00,17.00,sale
2026-06-06,GT V12-PO-001,V12-PO-001,4,9.00,4.00,36.00,sale
2026-06-06,GT V12-PO-002,V12-PO-002,2,10.00,5.00,20.00,sale
2026-06-06,GT V12-SEASONAL-001,V12-SEASONAL-001,1,22.00,10.00,22.00,sale
2026-06-06,GT V12-SEASONAL-002,V12-SEASONAL-002,1,7.00,3.00,7.00,sale
2026-06-06,GT V12-SLOW-001,V12-SLOW-001,3,12.00,6.00,36.00,sale
2026-06-06,GT V12-SLOW-002,V12-SLOW-002,1,8.00,4.00,8.00,sale
2026-06-06,GT V12-STOCKOUT-001,V12-STOCKOUT-001,7,16.00,8.00,112.00,sale
2026-06-06,GT V12-STOCKOUT-002,V12-STOCKOUT-002,4,7.00,3.00,28.00,sale
2026-06-07,GT V12-FAST-001,V12-FAST-001,4,11.00,5.00,44.00,sale
2026-06-07,GT V12-FAST-002,V12-FAST-002,6,14.00,7.00,84.00,sale
2026-06-07,GT V12-FAST-003,V12-FAST-003,7,18.00,9.00,126.00,sale
2026-06-07,GT V12-FAST-004,V12-FAST-004,3,5.00,2.00,15.00,sale
2026-06-07,Rice 5kg,V12-FIL-000,2,29.31,21.81,58.62,sale
2026-06-07,Cooking Oil 3L,V12-FIL-001,8,10.37,8.32,82.96,sale
2026-06-07,Sugar 2kg,V12-FIL-002,5,40.98,26.95,204.90,sale
2026-06-07,Flour 5kg,V12-FIL-003,5,53.18,36.47,265.90,sale
2026-06-07,Pasta 500g,V12-FIL-004,3,55.23,43.12,165.69,sale
2026-06-07,Mayo 750ml,V12-FIL-005,5,6.41,4.14,32.05,sale
2026-06-07,Ketchup 1kg,V12-FIL-006,11,11.33,7.49,124.63,sale
2026-06-07,Olive Oil 1L,V12-FIL-007,9,36.61,26.78,329.49,sale
2026-06-07,Tea 400g,V12-FIL-008,1,42.51,26.88,42.51,sale
2026-06-07,Coffee 250g,V12-FIL-009,3,14.69,12.27,44.07,sale
2026-06-07,Cheddar 1kg,V12-FIL-012,3,14.93,10.87,44.79,sale
2026-06-07,Butter 500g,V12-FIL-013,3,53.87,34.85,161.61,sale
2026-06-07,Fish 800g,V12-FIL-017,6,58.66,42.10,351.96,sale
2026-06-07,Cucumber 1kg,V12-FIL-018,3,19.82,13.01,59.46,sale
2026-06-07,Potato 5kg,V12-FIL-020,1,16.50,13.20,16.50,sale
2026-06-07,Onion 5kg,V12-FIL-021,10,23.96,17.56,239.60,sale
2026-06-07,Orange 1kg,V12-FIL-024,4,60.31,44.16,241.24,sale
2026-06-07,Cola 1.5L,V12-FIL-025,3,16.04,11.00,48.12,sale
2026-06-07,Water 6pk,V12-FIL-026,3,31.55,24.27,94.65,sale
2026-06-07,Juice 1L,V12-FIL-027,4,51.84,33.33,207.36,sale
2026-06-07,Biscuits 400g,V12-FIL-029,3,60.22,39.68,180.66,sale
2026-06-07,Candy 500g,V12-FIL-031,6,5.12,3.24,30.72,sale
2026-06-07,Detergent 3kg,V12-FIL-032,3,61.60,44.25,184.80,sale
2026-06-07,Shampoo 400ml,V12-FIL-034,3,58.35,39.03,175.05,sale
2026-06-07,Wipes 80pk,V12-FIL-037,6,30.46,24.64,182.76,sale
2026-06-07,Diapers M40,V12-FIL-038,5,25.63,20.77,128.15,sale
2026-06-07,Formula 900g,V12-FIL-039,3,14.69,11.00,44.07,sale
2026-06-07,Salt 1kg,V12-FIL-040,10,28.05,18.01,280.50,sale
2026-06-07,Spices 100g,V12-FIL-041,5,17.65,11.92,88.25,sale
2026-06-07,Cereal 500g,V12-FIL-044,6,54.26,40.16,325.56,sale
2026-06-07,Oats 1kg,V12-FIL-045,3,23.83,19.25,71.49,sale
2026-06-07,Dried Fruit 400g,V12-FIL-047,5,7.61,5.55,38.05,sale
2026-06-07,Canned Beans 400g,V12-FIL-048,7,28.98,22.66,202.86,sale
2026-06-07,Tuna 180g,V12-FIL-049,10,58.71,43.15,587.10,sale
2026-06-07,Instant Noodles 5pk,V12-FIL-050,6,28.16,24.32,168.96,sale
2026-06-07,Frozen Veg 1kg,V12-FIL-051,3,38.85,30.98,116.55,sale
2026-06-07,Pizza Frozen,V12-FIL-053,5,34.67,24.07,173.35,sale
2026-06-07,Lettuce,V12-FIL-055,5,29.72,21.09,148.60,sale
2026-06-07,Zucchini,V12-FIL-056,11,35.42,23.42,389.62,sale
2026-06-07,Eggplant,V12-FIL-057,8,35.67,29.77,285.36,sale
2026-06-07,Mango 1kg,V12-FIL-058,8,32.41,20.67,259.28,sale
2026-06-07,Grapes 500g,V12-FIL-059,4,39.11,27.44,156.44,sale
2026-06-07,Dates 1kg,V12-FIL-060,3,22.53,15.13,67.59,sale
2026-06-07,Pomegranate,V12-FIL-061,4,11.80,7.55,47.20,sale
2026-06-07,Pistachio 250g,V12-FIL-065,5,23.26,18.75,116.30,sale
2026-06-07,Hazelnut 250g,V12-FIL-066,5,38.15,26.06,190.75,sale
2026-06-07,Vinegar 1L,V12-FIL-068,5,32.94,21.52,164.70,sale
2026-06-07,Soy Sauce 500ml,V12-FIL-069,3,68.59,44.20,205.77,sale
2026-06-07,Stock Cubes 12pk,V12-FIL-070,10,19.59,15.20,195.90,sale
2026-06-07,Garlic 1kg,V12-FIL-071,3,5.66,4.57,16.98,sale
2026-06-07,Turmeric 200g,V12-FIL-073,5,15.83,10.83,79.15,sale
2026-06-07,Limes 500g,V12-FIL-076,4,42.04,27.03,168.16,sale
2026-06-07,Mint,V12-FIL-077,7,26.72,18.48,187.04,sale
2026-06-07,Parsley,V12-FIL-078,2,28.45,23.99,56.90,sale
2026-06-07,GT V12-GROWTH-001,V12-GROWTH-001,3,13.00,6.00,39.00,sale
2026-06-07,GT V12-GROWTH-002,V12-GROWTH-002,4,26.00,12.00,104.00,sale
2026-06-07,GT V12-HEALTHY-001,V12-HEALTHY-001,3,12.00,6.00,36.00,sale
2026-06-07,GT V12-HEALTHY-002,V12-HEALTHY-002,1,9.00,4.00,9.00,sale
2026-06-07,GT V12-HEALTHY-003,V12-HEALTHY-003,1,11.00,5.00,11.00,sale
2026-06-07,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-06-07,GT V12-MARGIN-002,V12-MARGIN-002,4,14.00,20.00,56.00,sale
2026-06-07,GT V12-OVERSTOCK-001,V12-OVERSTOCK-001,2,30.00,15.00,60.00,sale
2026-06-07,GT V12-OVERSTOCK-002,V12-OVERSTOCK-002,1,80.00,40.00,80.00,sale
2026-06-07,GT V12-OWNER-002,V12-OWNER-002,1,17.00,8.00,17.00,sale
2026-06-07,GT V12-PO-001,V12-PO-001,4,9.00,4.00,36.00,sale
2026-06-07,GT V12-PO-002,V12-PO-002,2,10.00,5.00,20.00,sale
2026-06-07,GT V12-SEASONAL-001,V12-SEASONAL-001,1,22.00,10.00,22.00,sale
2026-06-07,GT V12-SEASONAL-002,V12-SEASONAL-002,1,7.00,3.00,7.00,sale
2026-06-07,GT V12-SLOW-001,V12-SLOW-001,3,12.00,6.00,36.00,sale
2026-06-07,GT V12-SLOW-002,V12-SLOW-002,1,8.00,4.00,8.00,sale
2026-06-07,GT V12-STOCKOUT-001,V12-STOCKOUT-001,7,16.00,8.00,112.00,sale
2026-06-07,GT V12-STOCKOUT-002,V12-STOCKOUT-002,4,7.00,3.00,28.00,sale
2026-06-08,GT V12-FAST-001,V12-FAST-001,4,11.00,5.00,44.00,sale
2026-06-08,GT V12-FAST-002,V12-FAST-002,6,14.00,7.00,84.00,sale
2026-06-08,GT V12-FAST-003,V12-FAST-003,7,18.00,9.00,126.00,sale
2026-06-08,GT V12-FAST-004,V12-FAST-004,3,5.00,2.00,15.00,sale
2026-06-08,Rice 5kg,V12-FIL-000,2,29.31,21.81,58.62,sale
2026-06-08,Cooking Oil 3L,V12-FIL-001,8,10.37,8.32,82.96,sale
2026-06-08,Sugar 2kg,V12-FIL-002,5,40.98,26.95,204.90,sale
2026-06-08,Flour 5kg,V12-FIL-003,5,53.18,36.47,265.90,sale
2026-06-08,Pasta 500g,V12-FIL-004,3,55.23,43.12,165.69,sale
2026-06-08,Mayo 750ml,V12-FIL-005,5,6.41,4.14,32.05,sale
2026-06-08,Ketchup 1kg,V12-FIL-006,11,11.33,7.49,124.63,sale
2026-06-08,Olive Oil 1L,V12-FIL-007,9,36.61,26.78,329.49,sale
2026-06-08,Tea 400g,V12-FIL-008,1,42.51,26.88,42.51,sale
2026-06-08,Coffee 250g,V12-FIL-009,3,14.69,12.27,44.07,sale
2026-06-08,Cheddar 1kg,V12-FIL-012,3,14.93,10.87,44.79,sale
2026-06-08,Butter 500g,V12-FIL-013,3,53.87,34.85,161.61,sale
2026-06-08,Fish 800g,V12-FIL-017,6,58.66,42.10,351.96,sale
2026-06-08,Cucumber 1kg,V12-FIL-018,3,19.82,13.01,59.46,sale
2026-06-08,Potato 5kg,V12-FIL-020,1,16.50,13.20,16.50,sale
2026-06-08,Onion 5kg,V12-FIL-021,10,23.96,17.56,239.60,sale
2026-06-08,Orange 1kg,V12-FIL-024,4,60.31,44.16,241.24,sale
2026-06-08,Cola 1.5L,V12-FIL-025,3,16.04,11.00,48.12,sale
2026-06-08,Water 6pk,V12-FIL-026,3,31.55,24.27,94.65,sale
2026-06-08,Juice 1L,V12-FIL-027,4,51.84,33.33,207.36,sale
2026-06-08,Biscuits 400g,V12-FIL-029,3,60.22,39.68,180.66,sale
2026-06-08,Candy 500g,V12-FIL-031,6,5.12,3.24,30.72,sale
2026-06-08,Detergent 3kg,V12-FIL-032,3,61.60,44.25,184.80,sale
2026-06-08,Shampoo 400ml,V12-FIL-034,3,58.35,39.03,175.05,sale
2026-06-08,Wipes 80pk,V12-FIL-037,6,30.46,24.64,182.76,sale
2026-06-08,Diapers M40,V12-FIL-038,4,25.63,20.77,102.52,sale
2026-06-08,Formula 900g,V12-FIL-039,3,14.69,11.00,44.07,sale
2026-06-08,Salt 1kg,V12-FIL-040,10,28.05,18.01,280.50,sale
2026-06-08,Spices 100g,V12-FIL-041,5,17.65,11.92,88.25,sale
2026-06-08,Cereal 500g,V12-FIL-044,6,54.26,40.16,325.56,sale
2026-06-08,Oats 1kg,V12-FIL-045,3,23.83,19.25,71.49,sale
2026-06-08,Dried Fruit 400g,V12-FIL-047,5,7.61,5.55,38.05,sale
2026-06-08,Canned Beans 400g,V12-FIL-048,7,28.98,22.66,202.86,sale
2026-06-08,Tuna 180g,V12-FIL-049,10,58.71,43.15,587.10,sale
